
Non-selected data

  cod  gap   e0   1    2    3    4    5    6    7    8    9   10  sti
  -0.874  -0.103   0.066   0.083   0.817   0.775   1.000   0.759   0.509   0.625   0.363   0.404   0.312   0.408   0.322   0.339   0.360   0.321   0.339   0.000
  -0.861  -0.040   0.069   0.025   0.811   0.768   0.759   1.000   0.506   0.606   0.368   0.402   0.307   0.407   0.316   0.328   0.350   0.316   0.338   0.000
  -0.590  -0.023   0.048  -0.062   0.560   0.531   0.509   0.506   1.000   0.412   0.259   0.279   0.210   0.283   0.215   0.219   0.236   0.217   0.231   0.000
  -0.699  -0.130   0.058  -0.016   0.655   0.623   0.625   0.606   0.412   1.000   0.294   0.326   0.249   0.330   0.255   0.269   0.285   0.258   0.268   0.000
  -0.432   0.040   0.037  -0.058   0.415   0.392   0.363   0.368   0.259   0.294   1.000   0.206   0.154   0.210   0.158   0.157   0.171   0.159   0.173   0.000
  -0.469  -0.005   0.031  -0.039   0.445   0.422   0.404   0.402   0.279   0.326   0.206   1.000   0.167   0.225   0.171   0.174   0.187   0.172   0.185   0.000
  -0.357   0.002   0.023   0.007   0.338   0.319   0.312   0.307   0.210   0.249   0.154   0.167   1.000   0.169   0.131   0.135   0.144   0.131   0.141   0.000
  -0.475  -0.011   0.039  -0.054   0.452   0.428   0.408   0.407   0.283   0.330   0.210   0.225   0.169   1.000   0.173   0.176   0.189   0.175   0.187   0.000
  -0.367   0.009   0.026   0.021   0.347   0.328   0.322   0.316   0.215   0.255   0.158   0.171   0.131   0.173   1.000   0.139   0.149   0.134   0.146   0.000
  -0.377  -0.035   0.026   0.041   0.353   0.334   0.339   0.328   0.219   0.269   0.157   0.174   0.135   0.176   0.139   1.000   0.155   0.138   0.147   0.000
  -0.404  -0.010   0.036   0.043   0.380   0.359   0.360   0.350   0.236   0.285   0.171   0.187   0.144   0.189   0.149   0.155   1.000   0.148   0.159   0.000
  -0.367  -0.023   0.018  -0.017   0.347   0.329   0.321   0.316   0.217   0.258   0.159   0.172   0.131   0.175   0.134   0.138   0.148   1.000   0.143   0.000
  -0.394   0.059   0.037   0.029   0.375   0.353   0.339   0.338   0.231   0.268   0.173   0.185   0.141   0.187   0.146   0.147   0.159   0.143   1.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000

Number of iterations    16
Minutes to convergence     0.00155

ML normal parameters: 

 0.002465502798 
-0.030250446379 
 0.003567188692 
 0.077346210746 
-0.007526481731 
 0.017572531887 
-0.015419093914 
 0.002447012847 
 0.014594065908 
-0.003404966244 
-0.019775284832 
-0.014034427748 
-0.062661713034 
 0.014199585488 
-0.040178161789 
 0.014235336064 
 0.003570574391 
-0.021943562024 
-0.005265201232 
-2.430581796086 

 --------------------------------------------------- 
 --------------------------------------------------- 
 --------- Non-frontier regressions ---------------- 
 --------------------------------------------------- 
 --------------------------------------------------- 

 --------------------------------------------------- 
 -------- Standard non-frontier LCM ---------------- 
 --------------------------------------------------- 
SFA GROUP 1:      0.002465502798 -0.030250446379  0.003567188692  0.077346210746 -0.007526481731  0.017572531887 -0.015419093914  0.002447012847  0.014594065908 -0.003404966244 -0.019775284832 -0.014034427748 -0.062661713034  0.014199585488 
-0.040178161789  0.014235336064  0.003570574391 -0.021943562024 -0.005265201232 -2.430581796086 
SFA GROUP 2:      0.001725851959 -0.021175312465  0.002497032085  0.054142347522 -0.005268537212  0.012300772321 -0.010793365740  0.001712908993  0.010215846136 -0.002383476371 -0.013842699382 -0.009824099423 -0.043863199124  0.009939709842 
-0.028124713253  0.009964735245  0.002499402074 -0.015360493417 -0.003685640862 -1.701407257260 
Logit variables:  0.000000000000  0.000000000000 

================================================================================
                                  Standard LCM

   iteration:  1   
   algorithm: BFGS         step method: STEPBT 
   function: -0.97012      step length:  0.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS             0.0025            0.0382
     SCC            -0.0303            0.0296
      GC             0.0036            0.0158
    LNYD             0.0773            0.1106
      C2            -0.0075            0.0681
      C3             0.0176            0.0818
      C4            -0.0154            0.0222
      C5             0.0024            0.0444
      C6             0.0146            0.0126
      C7            -0.0034            0.0060
      C8            -0.0198            0.0018
      C9            -0.0140            0.0122
     C10            -0.0627            0.0015
     C11             0.0142            0.0008
     C12            -0.0402            0.0001
     C13             0.0142            0.0000
     C14             0.0036            0.0018
     C15            -0.0219            0.0053
     C16            -0.0053            0.0131
    lnsv            -2.4306            0.9307
   _CONS             0.0017            0.0201
     SCC            -0.0212            0.0953
      GC             0.0025            0.0097
    LNYD             0.0541            0.2083
      C2            -0.0053            0.0087
      C3             0.0123            0.0398
      C4            -0.0108            0.0382
      C5             0.0017            0.0155
      C6             0.0102            0.0001
      C7            -0.0024            0.0056
      C8            -0.0138            0.0010
      C9            -0.0098            0.0034
     C10            -0.0439            0.0009
     C11             0.0099            0.0019
     C12            -0.0281            0.0010
     C13             0.0100            0.0007
     C14             0.0025            0.0006
     C15            -0.0154            0.0014
     C16            -0.0037            0.0037
    lnsv            -1.7014            0.3270
    UNOS             0.0000            0.1246
    LSAU             0.0000            0.0006

================================================================================
                                  Standard LCM

   iteration:  2   
   algorithm: BFGS         step method: STEPBT 
   function: -1.00372      step length:  0.17186      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS             0.0090            0.5370
     SCC            -0.0353            0.0455
      GC             0.0009            0.0187
    LNYD             0.0583            0.3007
      C2             0.0042            0.3251
      C3             0.0035            0.0652
      C4            -0.0116            0.1309
      C5             0.0101            0.0601
      C6             0.0168            0.0153
      C7            -0.0024            0.0135
      C8            -0.0195            0.0026
      C9            -0.0161            0.0138
     C10            -0.0629            0.0043
     C11             0.0143            0.0009
     C12            -0.0402            0.0053
     C13             0.0142            0.0090
     C14             0.0033            0.0064
     C15            -0.0210            0.0022
     C16            -0.0030            0.0088
    lnsv            -2.4964            0.9087
   _CONS            -0.0017            0.0088
     SCC            -0.0375            0.0472
      GC             0.0042            0.0029
    LNYD             0.0899            0.0160
      C2            -0.0068            0.0364
      C3             0.0191            0.0248
      C4            -0.0174            0.0050
      C5            -0.0009            0.0086
      C6             0.0102            0.0027
      C7            -0.0033            0.0009
      C8            -0.0137            0.0015
      C9            -0.0092            0.0026
     C10            -0.0440            0.0009
     C11             0.0103            0.0002
     C12            -0.0283            0.0006
     C13             0.0098            0.0010
     C14             0.0024            0.0008
     C15            -0.0156            0.0016
     C16            -0.0043            0.0028
    lnsv            -1.7344            0.3176
    UNOS             0.0214            0.1205
    LSAU             0.0001            0.0053

================================================================================
                                  Standard LCM

   iteration:  3   
   algorithm: BFGS         step method: STEPBT 
   function: -1.00462      step length:  1.00000      backsteps: -1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS             0.0090            0.5392
     SCC            -0.0354            0.0476
      GC             0.0009            0.0187
    LNYD             0.0584            0.2987
      C2             0.0042            0.3268
      C3             0.0035            0.0651
      C4            -0.0116            0.1307
      C5             0.0101            0.0601
      C6             0.0168            0.0153
      C7            -0.0024            0.0134
      C8            -0.0195            0.0025
      C9            -0.0161            0.0139
     C10            -0.0629            0.0043
     C11             0.0143            0.0009
     C12            -0.0402            0.0053
     C13             0.0142            0.0090
     C14             0.0033            0.0064
     C15            -0.0210            0.0023
     C16            -0.0030            0.0088
    lnsv            -2.4988            0.9072
   _CONS            -0.0017            0.0090
     SCC            -0.0376            0.0474
      GC             0.0042            0.0029
    LNYD             0.0900            0.0165
      C2            -0.0067            0.0365
      C3             0.0191            0.0248
      C4            -0.0174            0.0050
      C5            -0.0009            0.0086
      C6             0.0102            0.0027
      C7            -0.0033            0.0009
      C8            -0.0137            0.0015
      C9            -0.0092            0.0026
     C10            -0.0440            0.0009
     C11             0.0103            0.0002
     C12            -0.0283            0.0006
     C13             0.0098            0.0010
     C14             0.0024            0.0008
     C15            -0.0156            0.0016
     C16            -0.0043            0.0028
    lnsv            -1.7344            0.3167
    UNOS             0.0214            0.1206
    LSAU             0.0001            0.0053

================================================================================
                                  Standard LCM

   iteration:  4   
   algorithm: BFGS         step method: STEPBT 
   function: -1.01128      step length:  0.02106      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0023            0.4977
     SCC            -0.0344            0.0066
      GC             0.0012            0.0121
    LNYD             0.0647            0.1907
      C2            -0.0027            0.1513
      C3             0.0049            0.1823
      C4            -0.0144            0.0470
      C5             0.0088            0.0520
      C6             0.0171            0.0289
      C7            -0.0027            0.0255
      C8            -0.0194            0.0099
      C9            -0.0164            0.0058
     C10            -0.0630            0.0002
     C11             0.0143            0.0093
     C12            -0.0403            0.0016
     C13             0.0141            0.0002
     C14             0.0031            0.0010
     C15            -0.0210            0.0081
     C16            -0.0028            0.0165
    lnsv            -2.5065            0.8954
   _CONS            -0.0019            0.0484
     SCC            -0.0366            0.0517
      GC             0.0042            0.0022
    LNYD             0.0897            0.0285
      C2            -0.0075            0.0082
      C3             0.0197            0.0304
      C4            -0.0173            0.0142
      C5            -0.0011            0.0017
      C6             0.0102            0.0016
      C7            -0.0033            0.0024
      C8            -0.0137            0.0013
      C9            -0.0092            0.0032
     C10            -0.0440            0.0005
     C11             0.0103            0.0008
     C12            -0.0283            0.0004
     C13             0.0099            0.0012
     C14             0.0024            0.0013
     C15            -0.0156            0.0014
     C16            -0.0044            0.0026
    lnsv            -1.7382            0.3069
    UNOS             0.0240            0.1223
    LSAU             0.0002            0.0031

================================================================================
                                  Standard LCM

   iteration:  5   
   algorithm: BFGS         step method: STEPBT 
   function: -1.02382      step length:  0.05501      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS             0.0015            0.1084
     SCC            -0.0328            0.2101
      GC             0.0026            0.0264
    LNYD             0.0858            0.6005
      C2            -0.0079            0.0660
      C3             0.0165            0.1068
      C4            -0.0171            0.1442
      C5             0.0091            0.0282
      C6             0.0191            0.0023
      C7            -0.0019            0.0175
      C8            -0.0188            0.0035
      C9            -0.0173            0.0152
     C10            -0.0632            0.0011
     C11             0.0148            0.0026
     C12            -0.0404            0.0019
     C13             0.0137            0.0045
     C14             0.0029            0.0013
     C15            -0.0205            0.0070
     C16            -0.0017            0.0126
    lnsv            -2.5384            0.8458
   _CONS             0.0001            0.0223
     SCC            -0.0321            0.0457
      GC             0.0044            0.0014
    LNYD             0.0876            0.0564
      C2            -0.0094            0.0059
      C3             0.0221            0.0142
      C4            -0.0164            0.0111
      C5            -0.0015            0.0038
      C6             0.0100            0.0024
      C7            -0.0032            0.0005
      C8            -0.0138            0.0019
      C9            -0.0089            0.0026
     C10            -0.0441            0.0007
     C11             0.0103            0.0000
     C12            -0.0284            0.0006
     C13             0.0100            0.0010
     C14             0.0025            0.0015
     C15            -0.0158            0.0020
     C16            -0.0046            0.0030
    lnsv            -1.7541            0.2903
    UNOS             0.0348            0.1196
    LSAU             0.0006            0.0007

================================================================================
                                  Standard LCM

   iteration:  6   
   algorithm: BFGS         step method: STEPBT 
   function: -1.06044      step length:  0.10196      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS             0.0068            0.0644
     SCC            -0.0047            0.6118
      GC             0.0036            0.0431
    LNYD             0.0819            0.1072
      C2            -0.0233            0.6938
      C3             0.0358            0.4893
      C4            -0.0121            0.0761
      C5             0.0110            0.0607
      C6             0.0249            0.0063
      C7             0.0015            0.0555
      C8            -0.0176            0.0096
      C9            -0.0214            0.0136
     C10            -0.0638            0.0034
     C11             0.0158            0.0026
     C12            -0.0407            0.0001
     C13             0.0131            0.0080
     C14             0.0024            0.0018
     C15            -0.0184            0.0015
     C16             0.0029            0.0207
    lnsv            -2.6651            0.6803
   _CONS             0.0074            0.1220
     SCC            -0.0147            0.1750
      GC             0.0052            0.0064
    LNYD             0.0758            0.1486
      C2            -0.0156            0.0264
      C3             0.0306            0.0290
      C4            -0.0127            0.0650
      C5            -0.0033            0.0313
      C6             0.0092            0.0056
      C7            -0.0027            0.0153
      C8            -0.0144            0.0012
      C9            -0.0079            0.0024
     C10            -0.0443            0.0014
     C11             0.0105            0.0006
     C12            -0.0286            0.0014
     C13             0.0103            0.0007
     C14             0.0029            0.0012
     C15            -0.0164            0.0028
     C16            -0.0056            0.0040
    lnsv            -1.8173            0.2263
    UNOS             0.0783            0.1040
    LSAU             0.0017            0.0037

================================================================================
                                  Standard LCM

   iteration:  7   
   algorithm: BFGS         step method: STEPBT 
   function: -1.06121      step length:  1.00000      backsteps: -1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS             0.0068            0.0639
     SCC            -0.0047            0.6118
      GC             0.0036            0.0433
    LNYD             0.0819            0.1089
      C2            -0.0233            0.6948
      C3             0.0358            0.4901
      C4            -0.0121            0.0756
      C5             0.0110            0.0606
      C6             0.0249            0.0063
      C7             0.0015            0.0556
      C8            -0.0176            0.0096
      C9            -0.0214            0.0136
     C10            -0.0639            0.0033
     C11             0.0158            0.0027
     C12            -0.0407            0.0002
     C13             0.0131            0.0080
     C14             0.0024            0.0018
     C15            -0.0185            0.0015
     C16             0.0029            0.0208
    lnsv            -2.6670            0.6780
   _CONS             0.0075            0.1225
     SCC            -0.0148            0.1756
      GC             0.0052            0.0064
    LNYD             0.0758            0.1489
      C2            -0.0156            0.0264
      C3             0.0306            0.0291
      C4            -0.0127            0.0653
      C5            -0.0033            0.0314
      C6             0.0092            0.0056
      C7            -0.0027            0.0154
      C8            -0.0144            0.0012
      C9            -0.0079            0.0024
     C10            -0.0444            0.0014
     C11             0.0105            0.0006
     C12            -0.0285            0.0014
     C13             0.0103            0.0007
     C14             0.0029            0.0012
     C15            -0.0164            0.0028
     C16            -0.0056            0.0040
    lnsv            -1.8190            0.2251
    UNOS             0.0783            0.1037
    LSAU             0.0017            0.0037

================================================================================
                                  Standard LCM

   iteration:  8   
   algorithm: BFGS         step method: STEPBT 
   function: -1.08797      step length:  0.04162      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS             0.0041            0.4972
     SCC            -0.0302            0.1802
      GC             0.0018            0.0141
    LNYD             0.0774            0.4384
      C2             0.0056            0.3630
      C3             0.0154            0.1245
      C4            -0.0153            0.0571
      C5             0.0085            0.0175
      C6             0.0246            0.0051
      C7            -0.0008            0.0006
      C8            -0.0172            0.0011
      C9            -0.0220            0.0137
     C10            -0.0640            0.0033
     C11             0.0157            0.0032
     C12            -0.0407            0.0003
     C13             0.0127            0.0001
     C14             0.0023            0.0024
     C15            -0.0184            0.0058
     C16             0.0037            0.0111
    lnsv            -2.6776            0.7289
   _CONS             0.0024            0.0537
     SCC            -0.0221            0.0414
      GC             0.0055            0.0042
    LNYD             0.0820            0.0448
      C2            -0.0145            0.0197
      C3             0.0294            0.0001
      C4            -0.0155            0.0189
      C5            -0.0046            0.0129
      C6             0.0090            0.0035
      C7            -0.0034            0.0056
      C8            -0.0145            0.0013
      C9            -0.0078            0.0031
     C10            -0.0444            0.0008
     C11             0.0104            0.0001
     C12            -0.0286            0.0009
     C13             0.0103            0.0002
     C14             0.0029            0.0005
     C15            -0.0165            0.0024
     C16            -0.0058            0.0035
    lnsv            -1.8241            0.2145
    UNOS             0.0826            0.1083
    LSAU             0.0019            0.0015

================================================================================
                                  Standard LCM

   iteration:  9   
   algorithm: BFGS         step method: STEPBT 
   function: -1.09268      step length:  0.01433      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0031            0.3141
     SCC            -0.0328            0.1130
      GC             0.0012            0.0053
    LNYD             0.0706            0.1156
      C2             0.0064            0.0988
      C3             0.0097            0.1295
      C4            -0.0151            0.1210
      C5             0.0082            0.1022
      C6             0.0245            0.0175
      C7            -0.0013            0.0326
      C8            -0.0172            0.0094
      C9            -0.0223            0.0028
     C10            -0.0641            0.0001
     C11             0.0157            0.0080
     C12            -0.0407            0.0040
     C13             0.0127            0.0040
     C14             0.0023            0.0024
     C15            -0.0183            0.0107
     C16             0.0041            0.0170
    lnsv            -2.6833            0.7263
   _CONS             0.0006            0.0100
     SCC            -0.0241            0.0239
      GC             0.0056            0.0039
    LNYD             0.0839            0.0394
      C2            -0.0146            0.0015
      C3             0.0291            0.0142
      C4            -0.0163            0.0064
      C5            -0.0050            0.0050
      C6             0.0089            0.0023
      C7            -0.0036            0.0025
      C8            -0.0145            0.0009
      C9            -0.0077            0.0038
     C10            -0.0444            0.0004
     C11             0.0104            0.0010
     C12            -0.0286            0.0006
     C13             0.0103            0.0006
     C14             0.0029            0.0009
     C15            -0.0166            0.0020
     C16            -0.0059            0.0032
    lnsv            -1.8267            0.2109
    UNOS             0.0850            0.1088
    LSAU             0.0019            0.0025

================================================================================
                                  Standard LCM

   iteration:  10  
   algorithm: BFGS         step method: STEPBT 
   function: -1.09902      step length:  0.04364      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS             0.0023            0.1266
     SCC            -0.0337            0.0369
      GC             0.0006            0.0256
    LNYD             0.0578            0.4024
      C2             0.0065            0.1906
      C3             0.0067            0.1536
      C4            -0.0101            0.0786
      C5             0.0120            0.0067
      C6             0.0251            0.0200
      C7            -0.0007            0.0054
      C8            -0.0166            0.0104
      C9            -0.0228            0.0038
     C10            -0.0642            0.0022
     C11             0.0159            0.0087
     C12            -0.0405            0.0018
     C13             0.0127            0.0060
     C14             0.0023            0.0025
     C15            -0.0177            0.0066
     C16             0.0052            0.0120
    lnsv            -2.7024            0.7237
   _CONS            -0.0014            0.0004
     SCC            -0.0281            0.0128
      GC             0.0059            0.0036
    LNYD             0.0883            0.0412
      C2            -0.0146            0.0052
      C3             0.0293            0.0137
      C4            -0.0177            0.0094
      C5            -0.0058            0.0084
      C6             0.0086            0.0028
      C7            -0.0040            0.0020
      C8            -0.0146            0.0009
      C9            -0.0075            0.0040
     C10            -0.0445            0.0006
     C11             0.0105            0.0008
     C12            -0.0287            0.0006
     C13             0.0103            0.0007
     C14             0.0029            0.0007
     C15            -0.0167            0.0020
     C16            -0.0061            0.0030
    lnsv            -1.8351            0.2069
    UNOS             0.0926            0.1057
    LSAU             0.0021            0.0053

================================================================================
                                  Standard LCM

   iteration:  11  
   algorithm: BFGS         step method: STEPBT 
   function: -1.12793      step length:  0.10258      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS             0.0035            0.0834
     SCC            -0.0421            0.3225
      GC             0.0010            0.0112
    LNYD             0.0606            0.1946
      C2            -0.0038            0.0944
      C3             0.0066            0.1225
      C4            -0.0046            0.0961
      C5             0.0236            0.1238
      C6             0.0291            0.0030
      C7             0.0010            0.0160
      C8            -0.0137            0.0022
      C9            -0.0250            0.0063
     C10            -0.0647            0.0038
     C11             0.0177            0.0021
     C12            -0.0402            0.0036
     C13             0.0121            0.0028
     C14             0.0021            0.0038
     C15            -0.0152            0.0060
     C16             0.0105            0.0017
    lnsv            -2.7952            0.6192
   _CONS            -0.0097            0.1438
     SCC            -0.0448            0.1685
      GC             0.0074            0.0039
    LNYD             0.1088            0.1851
      C2            -0.0147            0.0310
      C3             0.0310            0.0207
      C4            -0.0243            0.0491
      C5            -0.0099            0.0111
      C6             0.0075            0.0018
      C7            -0.0057            0.0094
      C8            -0.0149            0.0026
      C9            -0.0063            0.0044
     C10            -0.0447            0.0003
     C11             0.0107            0.0005
     C12            -0.0290            0.0002
     C13             0.0104            0.0024
     C14             0.0030            0.0037
     C15            -0.0175            0.0019
     C16            -0.0073            0.0022
    lnsv            -1.8755            0.1432
    UNOS             0.1298            0.1029
    LSAU             0.0033            0.0050

================================================================================
                                  Standard LCM

   iteration:  12  
   algorithm: BFGS         step method: STEPBT 
   function: -1.18253      step length:  0.10000      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0027            0.0198
     SCC            -0.0150            0.3077
      GC             0.0009            0.0373
    LNYD             0.0647            0.2230
      C2             0.0170            0.3511
      C3             0.0066            0.3844
      C4            -0.0051            0.0100
      C5             0.0237            0.0661
      C6             0.0358            0.0147
      C7             0.0057            0.0199
      C8            -0.0089            0.0271
      C9            -0.0306            0.0189
     C10            -0.0665            0.0014
     C11             0.0208            0.0142
     C12            -0.0400            0.0093
     C13             0.0108            0.0021
     C14             0.0013            0.0056
     C15            -0.0096            0.0030
     C16             0.0210            0.0178
    lnsv            -3.0062            0.3853
   _CONS            -0.0037            0.0466
     SCC            -0.0513            0.2177
      GC             0.0096            0.0059
    LNYD             0.1173            0.3050
      C2            -0.0088            0.0717
      C3             0.0365            0.0113
      C4            -0.0294            0.0625
      C5            -0.0160            0.0186
      C6             0.0051            0.0039
      C7            -0.0076            0.0072
      C8            -0.0160            0.0047
      C9            -0.0033            0.0044
     C10            -0.0452            0.0007
     C11             0.0111            0.0002
     C12            -0.0295            0.0000
     C13             0.0111            0.0015
     C14             0.0039            0.0052
     C15            -0.0192            0.0028
     C16            -0.0098            0.0025
    lnsv            -1.9643            0.0366
    UNOS             0.2168            0.0822
    LSAU             0.0063            0.0066

================================================================================
                                  Standard LCM

   iteration:  13  
   algorithm: BFGS         step method: STEPBT 
   function: -1.18292      step length:  1.00000      backsteps: -1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0027            0.0191
     SCC            -0.0150            0.3062
      GC             0.0009            0.0372
    LNYD             0.0647            0.2197
      C2             0.0170            0.3517
      C3             0.0066            0.3847
      C4            -0.0051            0.0088
      C5             0.0237            0.0660
      C6             0.0359            0.0146
      C7             0.0057            0.0198
      C8            -0.0089            0.0272
      C9            -0.0306            0.0189
     C10            -0.0665            0.0015
     C11             0.0208            0.0142
     C12            -0.0400            0.0094
     C13             0.0108            0.0021
     C14             0.0013            0.0055
     C15            -0.0096            0.0030
     C16             0.0210            0.0178
    lnsv            -3.0084            0.3825
   _CONS            -0.0037            0.0464
     SCC            -0.0513            0.2181
      GC             0.0096            0.0059
    LNYD             0.1172            0.3055
      C2            -0.0088            0.0721
      C3             0.0366            0.0113
      C4            -0.0294            0.0626
      C5            -0.0160            0.0187
      C6             0.0051            0.0039
      C7            -0.0076            0.0072
      C8            -0.0160            0.0047
      C9            -0.0033            0.0044
     C10            -0.0452            0.0007
     C11             0.0111            0.0002
     C12            -0.0294            0.0000
     C13             0.0111            0.0015
     C14             0.0039            0.0052
     C15            -0.0192            0.0028
     C16            -0.0098            0.0026
    lnsv            -1.9657            0.0353
    UNOS             0.2167            0.0820
    LSAU             0.0063            0.0066

================================================================================
                                  Standard LCM

   iteration:  14  
   algorithm: BFGS         step method: STEPBT 
   function: -1.19294      step length:  0.03010      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0033            0.1724
     SCC            -0.0242            0.1389
      GC             0.0020            0.0227
    LNYD             0.0713            0.3798
      C2             0.0064            0.0786
      C3             0.0182            0.0175
      C4            -0.0054            0.1066
      C5             0.0217            0.0028
      C6             0.0363            0.0067
      C7             0.0051            0.0154
      C8            -0.0081            0.0114
      C9            -0.0300            0.0122
     C10            -0.0666            0.0015
     C11             0.0212            0.0028
     C12            -0.0397            0.0091
     C13             0.0107            0.0100
     C14             0.0014            0.0054
     C15            -0.0095            0.0057
     C16             0.0216            0.0099
    lnsv            -3.0122            0.3680
   _CONS            -0.0023            0.0350
     SCC            -0.0447            0.1568
      GC             0.0094            0.0038
    LNYD             0.1080            0.2271
      C2            -0.0110            0.0366
      C3             0.0369            0.0061
      C4            -0.0275            0.0450
      C5            -0.0154            0.0121
      C6             0.0050            0.0038
      C7            -0.0074            0.0051
      C8            -0.0162            0.0045
      C9            -0.0031            0.0041
     C10            -0.0452            0.0004
     C11             0.0111            0.0001
     C12            -0.0294            0.0003
     C13             0.0111            0.0017
     C14             0.0041            0.0043
     C15            -0.0193            0.0027
     C16            -0.0099            0.0033
    lnsv            -1.9663            0.0312
    UNOS             0.2192            0.0824
    LSAU             0.0065            0.0050

================================================================================
                                  Standard LCM

   iteration:  15  
   algorithm: BFGS         step method: STEPBT 
   function: -1.19681      step length:  0.02248      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS             0.0002            0.2812
     SCC            -0.0249            0.0377
      GC             0.0020            0.0180
    LNYD             0.0658            0.0067
      C2             0.0039            0.1075
      C3             0.0224            0.1762
      C4            -0.0032            0.0673
      C5             0.0210            0.0495
      C6             0.0363            0.0096
      C7             0.0052            0.0132
      C8            -0.0075            0.0084
      C9            -0.0295            0.0085
     C10            -0.0666            0.0035
     C11             0.0214            0.0017
     C12            -0.0394            0.0034
     C13             0.0109            0.0006
     C14             0.0016            0.0005
     C15            -0.0094            0.0012
     C16             0.0220            0.0034
    lnsv            -3.0163            0.3735
   _CONS            -0.0010            0.0262
     SCC            -0.0388            0.0795
      GC             0.0093            0.0010
    LNYD             0.0995            0.1032
      C2            -0.0126            0.0318
      C3             0.0369            0.0194
      C4            -0.0258            0.0132
      C5            -0.0149            0.0010
      C6             0.0049            0.0042
      C7            -0.0072            0.0001
      C8            -0.0163            0.0036
      C9            -0.0030            0.0040
     C10            -0.0451            0.0001
     C11             0.0110            0.0001
     C12            -0.0295            0.0007
     C13             0.0112            0.0010
     C14             0.0042            0.0029
     C15            -0.0194            0.0027
     C16            -0.0100            0.0038
    lnsv            -1.9668            0.0462
    UNOS             0.2219            0.0790
    LSAU             0.0066            0.0063

================================================================================
                                  Standard LCM

   iteration:  16  
   algorithm: BFGS         step method: STEPBT 
   function: -1.19834      step length:  0.01395      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0027            0.2093
     SCC            -0.0250            0.0411
      GC             0.0017            0.0062
    LNYD             0.0641            0.1838
      C2             0.0042            0.2879
      C3             0.0218            0.0642
      C4            -0.0034            0.0263
      C5             0.0199            0.0151
      C6             0.0362            0.0053
      C7             0.0050            0.0060
      C8            -0.0072            0.0153
      C9            -0.0292            0.0143
     C10            -0.0667            0.0022
     C11             0.0216            0.0087
     C12            -0.0393            0.0061
     C13             0.0109            0.0024
     C14             0.0017            0.0024
     C15            -0.0093            0.0043
     C16             0.0222            0.0081
    lnsv            -3.0197            0.3620
   _CONS            -0.0009            0.0071
     SCC            -0.0353            0.0362
      GC             0.0092            0.0009
    LNYD             0.0948            0.0397
      C2            -0.0137            0.0145
      C3             0.0366            0.0122
      C4            -0.0249            0.0050
      C5            -0.0147            0.0014
      C6             0.0048            0.0035
      C7            -0.0071            0.0009
      C8            -0.0164            0.0027
      C9            -0.0029            0.0045
     C10            -0.0451            0.0002
     C11             0.0110            0.0006
     C12            -0.0295            0.0006
     C13             0.0112            0.0009
     C14             0.0043            0.0025
     C15            -0.0195            0.0024
     C16            -0.0101            0.0038
    lnsv            -1.9674            0.0475
    UNOS             0.2241            0.0782
    LSAU             0.0068            0.0063

================================================================================
                                  Standard LCM

   iteration:  17  
   algorithm: BFGS         step method: STEPBT 
   function: -1.20110      step length:  0.02105      backsteps:  1  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0032            0.0139
     SCC            -0.0266            0.1011
      GC             0.0013            0.0030
    LNYD             0.0658            0.0117
      C2             0.0104            0.0609
      C3             0.0199            0.0197
      C4            -0.0045            0.0148
      C5             0.0183            0.0538
      C6             0.0362            0.0023
      C7             0.0048            0.0143
      C8            -0.0062            0.0120
      C9            -0.0283            0.0126
     C10            -0.0668            0.0022
     C11             0.0220            0.0063
     C12            -0.0388            0.0062
     C13             0.0111            0.0047
     C14             0.0019            0.0026
     C15            -0.0091            0.0050
     C16             0.0228            0.0070
